type,condition1,trialNo,stim1,textColor,stimFormat,key,ITI,presTime,thisN,thisTrialN,thisRepN,press.keys,press.corr,press.rt,press.duration,stroop.thisRepN,stroop.thisTrialN,stroop.thisN,stroop.thisIndex,thisRow.t,notes,welcome.started,press_space.started,text_welcome.started,welcome.stopped,press_space.keys,press_space.rt,press_space.duration,trial.started,press.started,text_stroop.started,sound_1.started,dot.started,text_stroop.stopped,trial.stopped,stroop.press.keys,stroop.press.corr,stroop.press.rt,stroop.press.duration,time_fixation,fixation.started,dot_fixation.started,dot_fixation.stopped,fixation.stopped,sound_1.stopped,dot.stopped,thanks.started,thank_you.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
test,inconsistent,50,yellow,green,word,z,800,2000,88,29,1,z,1,0.7888405999983661,None,1,29,88,49,404.59753870000714,,,,,,,,,404.59183630000916,404.59753870000714,404.59753870000714,0.032753899999079295,404.7745692000026,404.7745692000026,405.3924556000129,z,1,0.7888405999983661,None,1.8726542245690578,405.3928341000137,405.40764230000786,407.29273190000094,407.25796830000763,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,consistent,35,red,red,word,m,800,2000,89,30,1,m,1,0.7453357000049436,None,1,30,89,34,407.29273190000094,,,,,,,,,407.2882821000094,407.29273190000094,407.29273190000094,0.030361500001163222,407.4737083000073,407.4737083000073,408.0424742000032,m,1,0.7453357000049436,None,1.115437441361577,408.04290520001086,408.05686690000584,409.1809895000042,409.1573781000043,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,25,red,blue,word,z,800,2000,90,31,1,z,1,0.645824300008826,None,1,31,90,24,409.1809895000042,,,,,,,,,409.1767324000102,409.1809895000042,409.1809895000042,0.019323100001201965,409.37309240001196,409.37309240001196,409.84122370000114,z,1,0.645824300008826,None,3.110117094989272,409.841845700008,409.8561716000113,412.9672850000061,412.9390076000127,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,29,green,blue,word,z,800,2000,91,32,1,z,1,0.7394503999967128,None,1,32,91,28,412.9672850000061,,,,,,,,,412.9628837000055,412.9672850000061,412.9672850000061,0.023891799995908514,413.13855600000534,413.13855600000534,413.7229294000135,z,1,0.7394503999967128,None,5.802646863546889,413.72334700000647,413.73842450001393,419.54349140000704,419.5207636000123,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,22,red,yellow,word,z,800,2000,92,33,1,z,1,0.7041790000075707,None,1,33,92,21,419.54349140000704,,,,,,,,,419.5374445000052,419.54349140000704,419.54349140000704,0.016653600003337488,419.73624050000217,419.73624050000217,420.25376030000916,z,1,0.7041790000075707,None,3.931130700190448,420.2541657000111,420.2691681000142,424.19212060001155,424.1687449000019,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,20,red,green,word,z,800,2000,93,34,1,z,1,1.0559627000038745,None,1,34,93,19,424.19212060001155,,,,,,,,,424.1878538000019,424.19212060001155,424.19212060001155,0.018944900002679788,424.384796000013,424.384796000013,425.2521906000038,z,1,1.0559627000038745,None,1.8186355845423439,425.2526370000123,425.2674756000051,427.10840900000767,427.06797150000057,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,58,yellow,red,word,z,800,2000,94,35,1,z,1,0.8328904999943916,None,1,35,94,57,427.10840900000767,,,,,,,,,427.10184540000046,427.10840900000767,427.10840900000767,0.033970999997109175,427.28381980000995,427.28381980000995,427.95164000001387,z,1,0.8328904999943916,None,2.566723294727941,427.95214960000885,427.9671246000071,430.54982840000594,430.516454800003,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,26,green,yellow,word,z,800,2000,95,36,1,z,1,0.7654650000040419,None,1,36,95,25,430.54982840000594,,,,,,,,,430.5450458000123,430.54982840000594,430.54982840000594,0.028877000004285946,430.7157544000074,430.7157544000074,431.31688840000425,z,1,0.7654650000040419,None,2.9380529453337796,431.3172967000137,431.33244590001414,434.28834270000516,434.2486728000076,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,consistent,34,green,green,word,m,800,2000,96,37,1,m,1,0.9036865000089165,None,1,37,96,33,434.28834270000516,,,,,,,,,434.28211870000814,434.28834270000516,434.28834270000516,0.03368680000130553,434.4644149000087,434.4644149000087,435.199354700002,m,1,0.9036865000089165,None,5.606348182589241,435.2000504000025,435.21419980000064,440.8217801999999,440.7965794000047,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,consistent,18,red,red,word,m,800,2000,97,38,1,m,1,0.6946368000062648,None,1,38,97,17,440.8217801999999,,,,,,,,,440.8173386000126,440.8217801999999,440.8217801999999,0.020722899993415922,441.01221369999985,441.01221369999985,441.53032210000674,m,1,0.6946368000062648,None,5.540365734167935,441.5309225000092,441.54528270001174,447.0837993000023,447.0611869000131,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,6,red,yellow,word,z,800,2000,98,39,1,z,1,0.6276332999987062,None,1,39,98,5,447.0837993000023,,,,,,,,,447.0798732000112,447.0837993000023,447.0837993000023,0.018575299996882677,447.2767043000058,447.2767043000058,447.72785720000684,z,1,0.6276332999987062,None,2.220062164427919,447.7283374000108,447.7435003000137,449.97808720001194,449.94311970000854,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,13,purple,red,word,z,800,2000,99,40,1,z,1,0.8710283000109484,None,1,40,99,12,449.97808720001194,,,,,,,,,449.9734659000096,449.97808720001194,449.97808720001194,0.030343000005814247,450.1589884000132,450.1589884000132,450.86033160000807,z,1,0.8710283000109484,None,4.233298629952792,450.860711900008,450.8757164000126,455.1283356000058,455.0921439000085,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,consistent,40,yellow,yellow,word,m,800,2000,100,41,1,m,1,0.8560381999996025,None,1,41,100,39,455.1283356000058,,,,,,,,,455.1222470000066,455.1283356000058,455.1283356000058,0.030092000000877306,455.3072923,455.3072923,455.9924966000108,m,1,0.8560381999996025,None,5.009669925193917,455.99311760001,456.00714380000136,461.02223460000823,460.98973250000563,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,30,blue,red,word,z,800,2000,101,42,1,z,1,0.7862028999952599,None,1,42,101,29,461.02223460000823,,,,,,,,,461.0167505000136,461.02223460000823,461.02223460000823,0.026925799989840016,461.2052440000116,461.2052440000116,461.8228034000058,z,1,0.7862028999952599,None,5.598714962387051,461.8232280000084,461.83829400000104,467.44414510000206,467.4205981000123,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,2,yellow,green,word,z,800,2000,102,43,1,z,1,1.1730999999999767,None,1,43,102,1,467.44414510000206,,,,,,,,,467.43939270000556,467.44414510000206,467.44414510000206,0.018839700001990423,467.6362901000102,467.6362901000102,468.6207962000044,z,1,1.1730999999999767,None,5.6073234582552125,468.6212259000022,468.63623820000794,474.2509238000057,474.2185285000014,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,consistent,49,yellow,yellow,word,m,800,2000,103,44,1,m,1,0.6515171000064583,None,1,44,103,48,474.2509238000057,,,,,,,,,474.24715950000973,474.2509238000057,474.2509238000057,0.02846760000102222,474.4341087000066,474.4341087000066,474.91841260000365,m,1,0.6515171000064583,None,5.76915878279565,474.9188043000031,474.9343554000079,480.716908900009,480.68291140001384,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,31,yellow,red,word,z,800,2000,104,45,1,z,1,1.065461200007121,None,1,45,104,30,480.716908900009,,,,,,,,,480.71291210000345,480.716908900009,480.716908900009,0.029881800001021475,480.8984240000136,480.8984240000136,481.8006059000036,z,1,1.065461200007121,None,1.0500334247212493,481.8012075000006,481.81500159999996,482.888993200002,482.84933810000075,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,11,green,red,word,z,800,2000,105,46,1,z,1,1.1075844000006327,None,1,46,105,10,482.888993200002,,,,,,,,,482.8825749000098,482.888993200002,482.888993200002,0.03331590000016149,483.06458970000676,483.06458970000676,483.999006500002,z,1,1.1075844000006327,None,1.2288250351477294,483.9994219000073,484.0140095000097,485.24903840001207,485.214781600007,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,consistent,1,red,red,word,m,800,2000,106,47,1,m,1,0.6545952999877045,None,1,47,106,0,485.24903840001207,,,,,,,,,485.24361620000855,485.24903840001207,485.24903840001207,0.02869059999648016,485.43041190000076,485.43041190000076,485.9150004000112,m,1,0.6545952999877045,None,3.886599039749416,485.915496600006,485.9299394000118,489.8225694000139,489.7959540000011,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,9,red,blue,word,z,800,2000,107,48,1,z,1,0.6723665999888908,None,1,48,107,8,489.8225694000139,,,,,,,,,489.8180786000012,489.8225694000139,489.8225694000139,0.02219070000865031,489.9954567000095,489.9954567000095,490.49702980001166,z,1,0.6723665999888908,None,3.7364259854582684,490.4974595000094,490.5119482000009,494.2619759000081,494.22832900000503,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,consistent,45,red,red,word,m,800,2000,108,49,1,m,1,0.6767562000022735,None,1,49,108,44,494.2619759000081,,,,,,,,,494.25703940000676,494.2619759000081,494.2619759000081,0.028648099993006326,494.44443040000624,494.44443040000624,494.9449087000103,m,1,0.6767562000022735,None,4.233994733700825,494.94532290000643,494.96040500000527,499.2041659000097,499.17667320001055,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,consistent,43,green,green,word,m,800,2000,109,50,1,m,1,0.7494309999892721,None,1,50,109,42,499.2041659000097,,,,,,,,,499.1999460000079,499.2041659000097,499.2041659000097,0.02323880000039935,499.392070700007,499.392070700007,499.96093310001015,m,1,0.7494309999892721,None,1.9445386155355773,499.96134800001164,499.9751998000138,501.92376240000885,501.89200790000905,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,42,green,yellow,word,z,800,2000,110,51,1,z,1,0.9375767999881646,None,1,51,110,41,501.92376240000885,,,,,,,,,501.919427300003,501.92376240000885,501.92376240000885,0.027461799996672198,502.1077079000097,502.1077079000097,502.8752925000008,z,1,0.9375767999881646,None,5.808008270327287,502.87564450000355,502.8914921000105,508.70566430001054,508.67318130000785,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,37,red,green,word,z,800,2000,111,52,1,z,1,1.2469329000014113,None,1,52,111,36,508.70566430001054,,,,,,,,,508.7005160000117,508.70566430001054,508.70566430001054,0.027229500003159046,508.8888783000002,508.8888783000002,509.9565081000037,z,1,1.2469329000014113,None,2.2276314163513358,509.95695970000816,509.9722407000081,512.2130598000076,512.1718910000054,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,21,black,yellow,word,z,800,2000,112,53,1,z,1,0.7817437000048812,None,1,53,112,20,512.2130598000076,,,,,,,,,512.2079927000013,512.2130598000076,512.2130598000076,0.035949600001913495,512.3875280000066,512.3875280000066,513.0053436000017,z,1,0.7817437000048812,None,2.1199327636283742,513.0057784000091,513.0211054000101,515.1440147000103,515.1206286000088,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,24,blue,green,word,z,800,2000,113,54,1,z,1,2.085905300002196,None,1,54,113,23,515.1440147000103,,,,,,,,,515.1396070000046,515.1440147000103,515.1440147000103,0.019001300010131672,515.3364292000042,515.3364292000042,517.237526900004,z,1,2.085905300002196,None,3.0993329959828326,517.2379676000128,517.2525402000028,520.3634326000029,520.3360340000072,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,consistent,12,yellow,yellow,word,m,800,2000,114,55,1,m,1,1.2803378000098746,None,1,55,114,11,520.3634326000029,,,,,,,,,520.3585043000057,520.3634326000029,520.3634326000029,0.02246690000174567,520.5516341000039,520.5516341000039,521.6527798000025,m,1,1.2803378000098746,None,1.451062299663052,521.6532671000023,521.6678350000002,523.125477300011,523.1015495000029,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,14,yellow,blue,word,z,800,2000,115,56,1,z,1,0.9069295999943279,None,1,56,115,13,523.125477300011,,,,,,,,,523.1211083000089,523.125477300011,523.125477300011,0.019409900007303804,523.3172123000113,523.3172123000113,524.034854700003,z,1,0.9069295999943279,None,1.9966647638759634,524.0352383999998,524.0502309000003,526.0532330000133,526.0179817000026,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,consistent,7,green,green,word,m,800,2000,116,57,1,m,1,1.0022699999972247,None,1,57,116,6,526.0532330000133,,,,,,,,,526.048904500014,526.0532330000133,526.0532330000133,0.03072690000408329,526.2328638000035,526.2328638000035,527.0676792000013,m,1,1.0022699999972247,None,4.777991401305891,527.0682119000121,527.0826169000065,531.8643324000004,531.8314676000009,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,8,black,yellow,word,z,800,2000,117,58,1,z,1,2.5239572999998927,None,1,58,117,7,531.8643324000004,,,,,,,,,531.8600264000124,531.8643324000004,531.8643324000004,0.028588600005605258,532.0309515000117,532.0309515000117,534.3991381000087,z,1,2.5239572999998927,None,5.335473782633004,534.3997646000062,534.4137758000143,539.7642336000135,539.729418700008,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,31,yellow,red,word,z,800,2000,118,0,2,z,1,1.2353627999982564,None,2,0,118,30,539.7642336000135,,,,,,,,,539.7580896,539.7642336000135,539.7642336000135,0.028754600003594533,539.9446992000012,539.9446992000012,541.0129461000033,z,1,1.2353627999982564,None,5.034675602805456,541.0136159000103,541.0277552000043,546.0728234000126,546.0438525000063,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,consistent,49,yellow,yellow,word,m,800,2000,119,1,2,m,1,0.5991328999953112,None,2,1,119,48,546.0728234000126,,,,,,,,,546.0686595000006,546.0728234000126,546.0728234000126,0.025037200000951998,546.2594396000059,546.2594396000059,546.6771590000135,m,1,0.5991328999953112,None,4.5201190758494665,546.6776210000098,546.6925368000084,551.2285020000127,551.1918638000061,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,48,yellow,red,word,z,800,2000,120,2,2,z,1,1.2938242999953218,None,2,2,120,47,551.2285020000127,,,,,,,,,551.2239963000029,551.2285020000127,551.2285020000127,0.03219719999469817,551.4078095000004,551.4078095000004,552.5261664999998,z,1,1.2938242999953218,None,3.7531521996658945,552.5266385000141,552.5405031000118,556.3035487000016,556.2747527000029,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,consistent,35,red,red,word,m,800,2000,121,3,2,m,1,0.6138848999980837,None,2,3,121,34,556.3035487000016,,,,,,,,,556.2986965000018,556.3035487000016,556.3035487000016,0.02394270000513643,556.4891997000086,556.4891997000086,556.9236518000107,m,1,0.6138848999980837,None,3.2803129979144616,556.9240402000141,556.9391918000038,560.2269052000047,560.1885967000126,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,consistent,28,yellow,yellow,word,m,800,2000,122,4,2,m,1,0.830319699991378,None,2,4,122,27,560.2269052000047,,,,,,,,,560.220865700001,560.2269052000047,560.2269052000047,0.03230159998929594,560.4045055000024,560.4045055000024,561.0721541000094,m,1,0.830319699991378,None,2.1160747138301637,561.0725199000008,561.0877570000011,563.2234454000136,563.1879092000017,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,consistent,45,red,red,word,m,800,2000,123,5,2,m,1,1.0360041000094498,None,2,5,123,44,563.2234454000136,,,,,,,,,563.2191489000106,563.2234454000136,563.2234454000136,0.03113429999211803,563.4034655000141,563.4034655000141,564.2723497000115,m,1,1.0360041000094498,None,1.6966907735442163,564.2729937000113,564.2872160000115,565.980868100014,565.953792500004,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,53,red,yellow,word,z,800,2000,124,6,2,z,1,0.725705899996683,None,2,6,124,52,565.980868100014,,,,,,,,,565.9764927000069,565.980868100014,565.980868100014,0.02264429999922868,566.1692866000085,566.1692866000085,566.7209603000083,z,1,0.725705899996683,None,2.6872262204815813,566.7216618000093,566.7357308000064,569.439993500011,569.4023939000035,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,17,yellow,green,word,z,800,2000,125,7,2,z,1,0.8350051999877905,None,2,7,125,16,569.439993500011,,,,,,,,,569.4335830000055,569.439993500011,569.439993500011,0.031168900008196943,569.617975000001,569.617975000001,570.2875655000098,z,1,0.8350051999877905,None,1.2041851780634647,570.2881669000053,570.3013054000039,571.5253103000141,571.4847199000069,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,21,black,yellow,word,z,800,2000,126,8,2,z,1,0.9144073999923421,None,2,8,126,20,571.5253103000141,,,,,,,,,571.5200720000139,571.5253103000141,571.5253103000141,0.03544740000506863,571.7008384000073,571.7008384000073,572.4524221000029,z,1,0.9144073999923421,None,3.768954276721462,572.4529588000005,572.4669434000098,576.2480258000141,576.2165691000118,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,11,green,red,word,z,800,2000,127,9,2,z,1,1.1933184999943478,None,2,9,127,10,576.2480258000141,,,,,,,,,576.2433310000051,576.2480258000141,576.2480258000141,0.02670390000275802,576.4322548000055,576.4322548000055,577.4497076000116,z,1,1.1933184999943478,None,1.2292967191113364,577.4501059000031,577.465234000003,578.7016949000099,578.6658733000077,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,consistent,1,red,red,word,m,800,2000,128,10,2,m,1,0.5400176999974065,None,2,10,128,0,578.7016949000099,,,,,,,,,578.696732700002,578.7016949000099,578.7016949000099,0.030851400006213225,578.8816264000052,578.8816264000052,579.2493066000025,m,1,0.5400176999974065,None,2.841181264143211,579.2498695000104,579.2646853000042,582.1051726000005,582.0809861000016,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,consistent,18,red,red,word,m,800,2000,129,11,2,m,1,0.6286893999931635,None,2,11,129,17,582.1051726000005,,,,,,,,,582.1011327000015,582.1051726000005,582.1051726000005,0.020133900005021133,582.2968751000008,582.2968751000008,582.7489701000013,m,1,0.6286893999931635,None,5.860368234666747,582.7496248000098,582.7633607000025,588.6312448000099,588.5957466000109,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,3,blue,red,word,z,800,2000,130,12,2,z,1,0.6204651000007289,None,2,12,130,2,588.6312448000099,,,,,,,,,588.626236400014,588.6312448000099,588.6312448000099,0.030513199992128648,588.8113768000039,588.8113768000039,589.2629942000058,z,1,0.6204651000007289,None,1.811751137410145,589.2633624000009,589.2777918000065,591.0952147000062,591.0612689000118,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,42,green,yellow,word,z,800,2000,131,13,2,z,1,0.7418160999950487,None,2,13,131,41,591.0952147000062,,,,,,,,,591.0898247000005,591.0952147000062,591.0952147000062,0.028725399999530055,591.2604541000037,591.2604541000037,591.8452594000119,z,1,0.7418160999950487,None,5.803034209056617,591.8456434000109,591.8605903000134,597.674075700008,597.6434777000104,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,consistent,38,blue,blue,word,m,800,2000,132,14,2,m,1,1.0422179000015603,None,2,14,132,37,597.674075700008,,,,,,,,,597.6679104000068,597.674075700008,597.674075700008,0.024190500000258908,597.858415900002,597.858415900002,598.7260831000021,m,1,1.0422179000015603,None,5.938652780953411,598.7264894000109,598.7412930999999,604.6934478000039,604.6569900000031,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,20,red,green,word,z,800,2000,133,15,2,z,1,1.0306087999924785,None,2,15,133,19,604.6934478000039,,,,,,,,,604.6886191000085,604.6934478000039,604.6934478000039,0.031580599999870174,604.8725749000005,604.8725749000005,605.7421393000113,z,1,1.0306087999924785,None,1.2528685496695022,605.743002800009,605.755634400004,607.0274007000116,606.9903986000136,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,44,green,red,word,z,800,2000,134,16,2,z,1,0.903275599994231,None,2,16,134,43,607.0274007000116,,,,,,,,,607.0224408000067,607.0274007000116,607.0274007000116,0.03189589999965392,607.2051588000031,607.2051588000031,607.9401691000094,z,1,0.903275599994231,None,2.170790027619082,607.9408244000078,607.9546589000092,610.1324710000044,610.1047851000039,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,consistent,36,red,red,word,m,800,2000,135,17,2,m,1,0.6378920999995898,None,2,17,135,35,610.1324710000044,,,,,,,,,610.1279072000034,610.1324710000044,610.1324710000044,0.023175700000138022,610.320855900005,610.320855900005,610.7721598000062,m,1,0.6378920999995898,None,3.7523943038680887,610.7725322000042,610.7871637000062,614.5526488000032,614.5203750000073,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,5,orange,blue,word,z,800,2000,136,18,2,z,1,0.9316142000025138,None,2,18,136,4,614.5526488000032,,,,,,,,,614.547913900009,614.5526488000032,614.5526488000032,0.02756550000049174,614.7359160000051,614.7359160000051,615.4871127000079,z,1,0.9316142000025138,None,4.15298960014963,615.487574800005,615.5021395000076,619.6681124000024,619.6355040000053,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,14,yellow,blue,word,z,800,2000,137,19,2,z,1,1.2514486000000034,None,2,19,137,13,619.6681124000024,,,,,,,,,619.6634139000089,619.6681124000024,619.6681124000024,0.027932099997997284,619.8511312000046,619.8511312000046,620.9352025000117,z,1,1.2514486000000034,None,4.347949278262585,620.9355683000031,620.9506011000049,625.2904988000082,625.2670316000003,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,consistent,23,green,green,word,m,800,2000,138,20,2,m,1,0.6384589000081178,None,2,20,138,22,625.2904988000082,,,,,,,,,625.2860539000103,625.2904988000082,625.2904988000082,0.01881839999987278,625.4820807000069,625.4820807000069,625.9339793000108,m,1,0.6384589000081178,None,4.123849502470706,625.9346008000139,625.9484990000055,630.0732571000117,630.048108700008,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,29,green,blue,word,z,800,2000,139,21,2,z,1,0.8437439999979688,None,2,21,139,28,630.0732571000117,,,,,,,,,630.0692276000045,630.0732571000117,630.0732571000117,0.021051199990324676,630.2640275000012,630.2640275000012,630.9316405000136,z,1,0.8437439999979688,None,5.327856658074666,630.9321347000077,630.9469366000121,636.2837680000084,636.2459573000087,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,25,red,blue,word,z,800,2000,140,22,2,z,1,0.7077597999887075,None,2,22,140,24,636.2837680000084,,,,,,,,,636.2780939000077,636.2837680000084,636.2837680000084,0.03209940000670031,636.4616603000031,636.4616603000031,636.9963822000136,z,1,0.7077597999887075,None,2.1481985757567053,636.9967712000071,637.0115885000123,639.1670647000137,639.1283149000083,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
